Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_7,SMA_15
2020-06-16 00:00:00-04:00,67.4566650390625,67.52532958984375,64.15933227539062,65.47533416748047,210766500,0.0,0.0,64.73133414132255,60.75773366292318
2020-06-17 00:00:00-04:00,65.84733581542969,67.0,65.50466918945312,66.11933135986328,148362000,0.0,0.0,65.13009589059013,61.52022247314453
2020-06-18 00:00:00-04:00,66.86666870117188,67.94667053222656,66.2979965209961,66.9306640625,146278500,0.0,0.0,65.73285729544503,62.40088882446289
2020-06-19 00:00:00-04:00,67.51866912841797,67.73133087158203,66.0893325805664,66.72666931152344,130195500,0.0,0.0,65.50285720825195,63.138222249348956
2020-06-22 00:00:00-04:00,66.663330078125,67.2586669921875,66.00133514404297,66.28800201416016,95436000,0.0,0.0,65.70742852347237,63.56586685180664
2020-06-23 00:00:00-04:00,66.59200286865234,67.46666717529297,66.267333984375,66.78533172607422,95479500,0.0,0.0,66.34076145717076,64.10017776489258
2020-06-24 00:00:00-04:00,66.27400207519531,66.72533416748047,63.542667388916016,64.0566635131836,164394000,0.0,0.0,66.05457087925502,64.44635543823242
2020-06-25 00:00:00-04:00,63.61800003051758,65.73200225830078,62.47666549682617,65.73200225830078,138817500,0.0,0.0,66.09123774937221,64.98680013020834
2020-06-26 00:00:00-04:00,66.31866455078125,66.33333587646484,63.65800094604492,63.982666015625,132823500,0.0,0.0,65.78599984305245,65.31604461669922
2020-06-29 00:00:00-04:00,64.60066986083984,67.33333587646484,63.23466873168945,67.29000091552734,135396000,0.0,0.0,65.83733367919922,65.58017807006836
2020-06-30 00:00:00-04:00,67.0999984741211,72.51266479492188,66.91533660888672,71.98733520507812,253777500,0.0,0.0,66.58885737827846,66.19857813517253
2020-07-01 00:00:00-04:00,72.19999694824219,75.68866729736328,72.03333282470703,74.64199829101562,199903500,0.0,0.0,67.78228541782924,66.6189333597819
2020-07-02 00:00:00-04:00,81.43199920654297,81.86666870117188,79.04000091552734,80.57733154296875,258751500,0.0,0.0,69.75257110595703,67.66702194213867
2020-07-06 00:00:00-04:00,85.11266326904297,91.85266876220703,84.40266418457031,91.43866729736328,308548500,0.0,0.0,73.66428593226841,69.60613301595052
2020-07-07 00:00:00-04:00,93.6673355102539,95.30000305175781,89.11399841308594,92.65733337402344,322345500,0.0,0.0,77.51076180594308,71.37928873697916
2020-07-08 00:00:00-04:00,93.66666412353516,94.48400115966797,87.42266845703125,91.05867004394531,244669500,0.0,0.0,81.37876238141742,73.08484446207682
2020-07-09 00:00:00-04:00,93.1326675415039,93.90399932861328,90.08533477783203,92.9520034790039,175764000,0.0,0.0,85.04476274762835,74.87368927001953
2020-07-10 00:00:00-04:00,93.06666564941406,103.2613296508789,91.73400115966797,102.97666931152344,350064000,0.0,0.0,89.47181047712054,77.2767562866211
2020-07-13 00:00:00-04:00,110.5999984741211,119.66600036621094,98.0739974975586,99.80400085449219,584781000,0.0,0.0,93.0663822719029,79.481911722819
2020-07-14 00:00:00-04:00,103.73332977294922,106.0,95.4000015258789,101.12000274658203,351271500,0.0,0.0,96.0010495867048,81.80404510498047
2020-07-15 00:00:00-04:00,102.86666870117188,103.33333587646484,97.13333129882812,103.06732940673828,245517000,0.0,0.0,97.66228703090123,84.22284495035807
2020-07-16 00:00:00-04:00,98.47733306884766,102.11399841308594,97.73332977294922,100.04266357421875,214512000,0.0,0.0,98.7173342023577,86.62191162109374
2020-07-17 00:00:00-04:00,100.89666748046875,102.50066375732422,99.33333587646484,100.05599975585938,139950000,0.0,0.0,100.00266701834542,88.910178120931
2020-07-20 00:00:00-04:00,101.267333984375,110.0,99.19999694824219,109.53333282470703,256821000,0.0,0.0,102.37142835344586,91.94688924153645
2020-07-21 00:00:00-04:00,109.32866668701172,111.66666412353516,103.86666870117188,104.55733489990234,241608000,0.0,0.0,102.59723772321429,94.43137817382812
2020-07-22 00:00:00-04:00,106.5999984741211,108.4280014038086,104.13333129882812,106.15533447265625,212416500,0.0,0.0,103.50457109723773,96.70924479166666
2020-07-23 00:00:00-04:00,111.93000030517578,112.5999984741211,98.71800231933594,100.87133026123047,364927500,0.0,0.0,103.46904645647321,98.45786692301432
2020-07-24 00:00:00-04:00,94.40066528320312,97.66666412353516,91.10266876220703,94.46666717529297,290949000,0.0,0.0,102.2403804234096,99.38382263183594
2020-07-27 00:00:00-04:00,95.66666412353516,103.19599914550781,94.19999694824219,102.63999938964844,240730500,0.0,0.0,102.61142839704242,100.13057810465494
2020-07-28 00:00:00-04:00,100.26667022705078,104.3133316040039,98.29467010498047,98.43267059326172,237130500,0.0,0.0,102.37952423095703,100.5156005859375
2020-07-29 00:00:00-04:00,100.06666564941406,102.32066345214844,99.13333129882812,99.94066619873047,141403500,0.0,0.0,101.00914328438895,101.10773366292318
2020-07-30 00:00:00-04:00,99.19999694824219,100.8826675415039,98.06666564941406,99.16600036621094,114315000,0.0,0.0,100.23895263671875,101.52200012207031
2020-07-31 00:00:00-04:00,101.0,101.13666534423828,94.73200225830078,95.38400268554688,183123000,0.0,0.0,98.70019095284599,101.01582234700521
2020-08-03 00:00:00-04:00,96.61333465576172,100.65399932861328,96.29199981689453,99.0,132139500,0.0,0.0,98.43285805838448,100.96222229003907
2020-08-04 00:00:00-04:00,99.6673355102539,101.82733154296875,97.46666717529297,99.13333129882812,126225000,0.0,0.0,99.09952436174665,100.82977752685547
2020-08-05 00:00:00-04:00,99.53266906738281,99.98933410644531,97.88733673095703,99.00133514404297,74217000,0.0,0.0,98.57971518380302,100.55871124267578
2020-08-06 00:00:00-04:00,99.38866424560547,101.15399932861328,98.48400115966797,99.30533599853516,89884500,0.0,0.0,98.70438167027065,100.50955607096354
2020-08-07 00:00:00-04:00,99.96932983398438,99.98332977294922,94.33399963378906,96.84733581542969,133446000,0.0,0.0,98.26247732979911,100.29564514160157
2020-08-10 00:00:00-04:00,96.53333282470703,97.16666412353516,92.38933563232422,94.57133483886719,112834500,0.0,0.0,97.60609654017857,99.29817860921224
2020-08-11 00:00:00-04:00,93.06666564941406,94.66666412353516,91.0,91.6259994506836,129387000,0.0,0.0,97.0692389351981,98.43608957926432
2020-08-12 00:00:00-04:00,98.0,105.66666412353516,95.66666412353516,103.65066528320312,327441000,0.0,0.0,97.7336196899414,98.26911163330078
2020-08-13 00:00:00-04:00,107.4000015258789,110.07866668701172,104.48400115966797,108.06666564941406,306379500,0.0,0.0,99.00981031145368,98.7488006591797
2020-08-14 00:00:00-04:00,110.99933624267578,111.25333404541016,108.44266510009766,110.04733276367188,188664000,0.0,0.0,100.58780997140067,99.78751169840494
2020-08-17 00:00:00-04:00,111.80000305175781,123.05733489990234,111.52200317382812,122.3759994506836,303634500,0.0,0.0,103.8836190359933,101.10324503580729
2020-08-18 00:00:00-04:00,126.59933471679688,128.25999450683594,123.00733184814453,125.80599975585938,247117500,0.0,0.0,108.02057102748326,102.92813364664714
2020-08-19 00:00:00-04:00,124.33333587646484,127.4000015258789,122.74732971191406,125.23533630371094,183079500,0.0,0.0,112.40114266531808,104.61444498697917
2020-08-20 00:00:00-04:00,124.04533386230469,134.79933166503906,123.80400085449219,133.45533752441406,309177000,0.0,0.0,118.37676239013672,106.90040079752605
2020-08-21 00:00:00-04:00,136.3173370361328,139.69932556152344,135.00332641601562,136.6653289794922,322344000,0.0,0.0,123.09314291817802,109.6524892171224
2020-08-24 00:00:00-04:00,141.7519989013672,141.93333435058594,128.50132751464844,134.27999877929688,300954000,0.0,0.0,126.83790479387555,112.00448913574219
2020-08-25 00:00:00-04:00,131.65933227539062,135.19667053222656,131.1999969482422,134.8893280029297,159883500,0.0,0.0,130.38676125662667,114.38822224934896
2020-08-26 00:00:00-04:00,137.3333282470703,144.39999389648438,136.90866088867188,143.54466247558594,213591000,0.0,0.0,133.41085597446985,117.35777740478515
2020-08-27 00:00:00-04:00,145.36399841308594,153.0399932861328,142.8333282470703,149.25,355395000,0.0,0.0,136.75999886648995,120.68742167154947
2020-08-28 00:00:00-04:00,153.00799560546875,154.5659942626953,145.76800537109375,147.55999755859375,301218000,0.0,0.0,139.94923618861608,124.06826578776041
2020-08-31 00:00:00-04:00,148.20333862304688,166.7133331298828,146.70333862304688,166.10667419433594,355123200,0.0,5.0,144.61371285574776,128.83728841145833
2020-09-01 00:00:00-04:00,167.3800048828125,167.49667358398438,156.836669921875,158.35000610351562,269523300,0.0,0.0,147.7115238734654,133.28555552164713
2020-09-02 00:00:00-04:00,159.663330078125,159.67999267578125,135.0399932861328,149.1233367919922,288528300,0.0,0.0,149.83200073242188,136.31706695556642
2020-09-03 00:00:00-04:00,135.7433319091797,143.93333435058594,134.0,135.6666717529297,262788300,0.0,0.0,149.94304983956474,138.15706736246744
2020-09-04 00:00:00-04:00,134.27000427246094,142.6666717529297,124.00666809082031,139.44000244140625,330965700,0.0,0.0,149.35666983468192,140.1165786743164
2020-09-08 00:00:00-04:00,118.66666412353516,122.913330078125,109.95999908447266,110.06999969482422,346397100,0.0,0.0,143.7595269339425,139.29617869059246
2020-09-09 00:00:00-04:00,118.86666870117188,123.0,113.836669921875,122.09333038330078,238397400,0.0,0.0,140.1214316231864,139.04866739908854
2020-09-10 00:00:00-04:00,128.73666381835938,132.99667358398438,120.1866683959961,123.77999877929688,254791800,0.0,0.0,134.07476370675224,138.95164489746094
2020-09-11 00:00:00-04:00,127.3133316040039,127.5,120.16666412353516,124.23999786376953,182152500,0.0,0.0,129.2019053867885,138.33728892008463
2020-09-14 00:00:00-04:00,126.98332977294922,140.0,124.43333435058594,139.8733367919922,249061800,0.0,0.0,127.88047681535993,138.55115610758463
2020-09-15 00:00:00-04:00,145.52000427246094,153.97999572753906,143.56666564941406,149.9199981689453,291894600,0.0,0.0,129.91666630336218,139.5938227335612
2020-09-16 00:00:00-04:00,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,216837900,0.0,0.0,131.03285544259208,140.4180892944336
2020-09-17 00:00:00-04:00,138.53334045410156,145.92999267578125,136.0,141.14332580566406,230337600,0.0,0.0,135.4719020298549,140.25800018310548
2020-09-18 00:00:00-04:00,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,259220400,0.0,0.0,139.08475930350167,140.13355560302733
2020-09-21 00:00:00-04:00,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,328430400,0.0,0.0,142.80142538888114,140.2826665242513
2020-09-22 00:00:00-04:00,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,238742400,0.0,0.0,145.25428336007255,138.63622182210287
2020-09-23 00:00:00-04:00,135.05332946777344,137.38333129882812,125.2933349609375,126.78666687011719,285222600,0.0,0.0,143.38475908551897,136.53199920654296
2020-09-24 00:00:00-04:00,121.26667022705078,133.1666717529297,117.0999984741211,129.26333618164062,289683300,0.0,0.0,140.43380737304688,135.20799916585287
2020-09-25 00:00:00-04:00,131.1566619873047,136.2433319091797,130.43333435058594,135.77999877929688,201625500,0.0,0.0,138.79476056780135,135.215554300944
2020-09-28 00:00:00-04:00,141.5399932861328,142.69332885742188,138.51666259765625,140.39999389648438,149158800,0.0,0.0,138.6885702950614,135.27955373128256
2020-09-29 00:00:00-04:00,138.6666717529297,142.8333282470703,137.1999969482422,139.69000244140625,150657900,0.0,0.0,137.5895233154297,137.25422058105468
2020-09-30 00:00:00-04:00,140.44000244140625,144.64332580566406,140.1566619873047,143.00332641601562,144436800,0.0,0.0,136.6190468924386,138.64822031656902
2020-10-01 00:00:00-04:00,146.9199981689453,149.6266632080078,144.80667114257812,149.3866729736328,152224500,0.0,0.0,137.7585710797991,140.35533192952474
2020-10-02 00:00:00-04:00,140.4633331298828,146.3766632080078,138.3333282470703,138.3633270263672,214290000,0.0,0.0,139.4123796735491,141.29688720703126
2020-10-05 00:00:00-04:00,141.11666870117188,144.54666137695312,139.77667236328125,141.89332580566406,134168400,0.0,0.0,141.21666390555245,141.43155314127605
2020-10-06 00:00:00-04:00,141.26333618164062,142.92666625976562,135.35000610351562,137.9933319091797,147438900,0.0,0.0,141.53285435267858,140.63644205729167
2020-10-07 00:00:00-04:00,139.9566650390625,143.3000030517578,137.9499969482422,141.76666259765625,129383100,0.0,0.0,141.72809273856026,140.27066446940105
2020-10-08 00:00:00-04:00,146.14666748046875,146.3333282470703,141.76666259765625,141.97332763671875,121263300,0.0,0.0,142.05428205217635,140.32599792480468
2020-10-09 00:00:00-04:00,143.3766632080078,144.8633270263672,142.15333557128906,144.6666717529297,86777100,0.0,0.0,142.29190281459265,140.14488728841147
2020-10-12 00:00:00-04:00,147.3333282470703,149.5800018310547,146.19332885742188,147.43333435058594,116373300,0.0,0.0,142.01285443987166,139.98733215332032
2020-10-13 00:00:00-04:00,147.78334045410156,149.6300048828125,145.53334045410156,148.88333129882812,103391100,0.0,0.0,143.51571219308036,140.48555399576824
2020-10-14 00:00:00-04:00,149.92666625976562,155.3000030517578,149.11666870117188,153.76666259765625,143639100,0.0,0.0,145.21190316336495,142.28422037760416
2020-10-15 00:00:00-04:00,150.10333251953125,152.19000244140625,147.5,149.6266632080078,107017200,0.0,0.0,146.8738076346261,143.64177551269532
2020-10-16 00:00:00-04:00,151.47999572753906,151.98333740234375,146.28334045410156,146.55667114257812,98327700,0.0,0.0,147.55809456961495,144.36022033691407
2020-10-19 00:00:00-04:00,148.74667358398438,149.0,142.9566650390625,143.61000061035156,108863400,0.0,0.0,147.79190499441964,144.5742207845052
2020-10-20 00:00:00-04:00,143.9166717529297,143.9166717529297,139.68333435058594,140.64666748046875,94968900,0.0,0.0,147.21761866978235,144.63799845377605
2020-10-21 00:00:00-04:00,140.89999389648438,144.31666564941406,140.4166717529297,140.8800048828125,97111500,0.0,0.0,146.28142874581474,144.49644368489584
2020-10-22 00:00:00-04:00,147.30667114257812,148.41000366210938,141.50332641601562,141.92999267578125,119979600,0.0,0.0,145.28809465680803,143.99933166503905
2020-10-23 00:00:00-04:00,140.6133270263672,140.9633331298828,135.7933349609375,140.2100067138672,101151000,0.0,0.0,143.35142953055245,144.12244364420573
2020-10-26 00:00:00-04:00,137.2100067138672,141.9199981689453,136.6666717529297,140.0933380126953,84717600,0.0,0.0,141.9895259312221,144.0024444580078
2020-10-27 00:00:00-04:00,141.25332641601562,143.5,140.03334045410156,141.55999755859375,68059500,0.0,0.0,141.27571541922433,144.24022216796874
2020-10-28 00:00:00-04:00,138.82666015625,139.53334045410156,135.3333282470703,135.33999633789062,76354200,0.0,0.0,140.0942862374442,143.81177775065103
2020-10-29 00:00:00-04:00,136.65333557128906,139.35333251953125,135.48666381835938,136.94332885742188,67965900,0.0,0.0,139.56523786272322,143.47644449869793
2020-10-30 00:00:00-04:00,135.63333129882812,135.8633270263672,126.37000274658203,129.34666442871094,127533900,0.0,0.0,137.91761779785156,142.45511067708333
2020-11-02 00:00:00-05:00,131.3333282470703,135.66000366210938,130.76666259765625,133.50332641601562,87063300,0.0,0.0,136.71380833217077,141.5264434814453
2020-11-03 00:00:00-05:00,136.57666015625,142.58999633789062,135.56333923339844,141.3000030517578,103055100,0.0,0.0,136.86952209472656,141.02088826497396
2020-11-04 00:00:00-05:00,143.5399932861328,145.13333129882812,139.03334045410156,140.32666015625,96429300,0.0,0.0,136.9028538295201,140.12488810221353
2020-11-05 00:00:00-05:00,142.76666259765625,146.6666717529297,141.3333282470703,146.02999877929688,85243500,0.0,0.0,137.54142543247767,139.8851104736328
2020-11-06 00:00:00-05:00,145.36666870117188,145.52333068847656,141.42666625976562,143.31666564941406,65118000,0.0,0.0,138.68094961983817,139.6691101074219
2020-11-09 00:00:00-05:00,146.5,150.8333282470703,140.3333282470703,140.4199981689453,104499000,0.0,0.0,139.1776166643415,139.4564432779948
2020-11-10 00:00:00-05:00,140.02999877929688,140.02999877929688,132.00999450683594,136.7866668701172,90852600,0.0,0.0,140.240474155971,139.19910990397136
2020-11-11 00:00:00-05:00,138.81666564941406,139.56666564941406,136.86000061035156,139.0433349609375,52073100,0.0,0.0,141.03190394810267,139.07666524251303
2020-11-12 00:00:00-05:00,138.35000610351562,141.0,136.5066680908203,137.25332641601562,59565300,0.0,0.0,140.4538072858538,138.76488749186197
2020-11-13 00:00:00-05:00,136.9499969482422,137.50999450683594,133.8866729736328,136.1666717529297,59313300,0.0,0.0,139.8595232282366,138.49533182779948
2020-11-16 00:00:00-05:00,136.30999755859375,137.48333740234375,134.69667053222656,136.02999877929688,80515800,0.0,0.0,138.43095179966517,138.2244425455729
2020-11-17 00:00:00-05:00,153.38999938964844,154.0,144.336669921875,147.20333862304688,183564900,0.0,0.0,138.98619079589844,138.6006652832031
2020-11-18 00:00:00-05:00,149.4499969482422,165.3333282470703,147.8333282470703,162.2133331298828,234132000,0.0,0.0,142.09952436174666,140.39222106933593
2020-11-19 00:00:00-05:00,164.0,169.5366668701172,162.52333068847656,166.42333984375,187425900,0.0,0.0,146.33333478655135,142.35755513509113
2020-11-20 00:00:00-05:00,165.99667358398438,167.5,163.02000427246094,163.20333862304688,98735700,0.0,0.0,149.7847638811384,144.6146667480469
2020-11-23 00:00:00-05:00,167.8333282470703,175.3333282470703,167.26333618164062,173.9499969482422,150780900,0.0,0.0,155.0271453857422,147.3111114501953
2020-11-24 00:00:00-05:00,180.13333129882812,186.663330078125,175.39999389648438,185.1266632080078,160945500,0.0,0.0,162.02142987932478,150.2328887939453
2020-11-25 00:00:00-05:00,183.35333251953125,191.3333282470703,181.7899932861328,191.3333282470703,146790600,0.0,0.0,169.92190551757812,153.63333333333333
2020-11-27 00:00:00-05:00,193.72000122070312,199.5933380126953,192.81666564941406,195.25332641601562,112683300,0.0,0.0,176.78618948800224,156.91488850911458
2020-11-30 00:00:00-05:00,200.73666381835938,202.60000610351562,184.836669921875,189.1999969482422,189009300,0.0,0.0,180.64142717633928,159.9737772623698
2020-12-01 00:00:00-05:00,199.19667053222656,199.28334045410156,190.68333435058594,194.9199981689453,120310500,0.0,0.0,184.7123783656529,163.60711059570312
2020-12-02 00:00:00-05:00,185.47999572753906,190.51333618164062,180.40333557128906,189.60667419433594,143327100,0.0,0.0,188.48428344726562,167.1284444173177
2020-12-03 00:00:00-05:00,196.67333984375,199.6566619873047,194.14332580566406,197.7933349609375,127656000,0.0,0.0,191.8904745919364,171.04511108398438
2020-12-04 00:00:00-05:00,197.00332641601562,199.67999267578125,195.1666717529297,199.67999267578125,88203900,0.0,0.0,193.96952165876115,175.2068888346354
2020-12-07 00:00:00-05:00,201.63999938964844,216.26333618164062,201.01666259765625,213.9199981689453,168929100,0.0,0.0,197.1961887904576,180.39044392903645
2020-12-08 00:00:00-05:00,208.50332641601562,217.0933380126953,206.1666717529297,216.6266632080078,192795000,0.0,0.0,200.24952261788505,185.76355489095053
2020-12-09 00:00:00-05:00,217.89666748046875,218.10667419433594,196.0,201.4933319091797,213873600,0.0,0.0,202.0057133265904,189.3828877766927
2020-12-10 00:00:00-05:00,191.4566650390625,209.25,188.77999877929688,209.02333068847656,201249600,0.0,0.0,204.02047511509485,192.50355428059896
2020-12-11 00:00:00-05:00,205.00332641601562,208.0,198.93333435058594,203.3300018310547,139425000,0.0,0.0,205.98095049176897,194.96399841308593
2020-12-14 00:00:00-05:00,206.3333282470703,214.25,203.39999389648438,213.27667236328125,156121800,0.0,0.0,208.19285583496094,198.3022206624349
2020-12-15 00:00:00-05:00,214.42666625976562,215.63333129882812,207.93333435058594,211.0833282470703,135214500,0.0,0.0,209.8219037737165,200.77777608235678
2020-12-16 00:00:00-05:00,209.41000366210938,210.8333282470703,201.6666717529297,207.58999633789062,126287400,0.0,0.0,208.91761779785156,202.27533162434895
2020-12-17 00:00:00-05:00,209.39666748046875,219.60667419433594,206.5,218.63333129882812,168810300,0.0,0.0,209.20428466796875,204.09533182779947
2020-12-18 00:00:00-05:00,222.96665954589844,231.6666717529297,209.51333618164062,231.6666717529297,666378600,0.0,0.0,213.51476178850447,206.52288818359375
2020-12-21 00:00:00-05:00,222.0800018310547,222.8333282470703,215.35667419433594,216.6199951171875,174135900,0.0,0.0,214.5999995640346,208.35088806152345
2020-12-22 00:00:00-05:00,216.0,216.6266632080078,204.7433319091797,213.44667053222656,155148000,0.0,0.0,216.0452379499163,209.58599955240885
2020-12-23 00:00:00-05:00,210.73333740234375,217.1666717529297,207.52333068847656,215.32666015625,99519000,0.0,0.0,216.33809334891183,211.30066528320313
2020-12-24 00:00:00-05:00,214.3300018310547,222.02999877929688,213.6666717529297,220.58999633789062,68596800,0.0,0.0,217.6961887904576,212.82044270833333
2020-12-28 00:00:00-05:00,224.836669921875,227.13333129882812,220.26666259765625,221.22999572753906,96835800,0.0,0.0,219.64476013183594,214.25710957845052
2020-12-29 00:00:00-05:00,220.3333282470703,223.3000030517578,218.3333282470703,221.99667358398438,68732400,0.0,0.0,220.12523760114397,214.7955546061198
2020-12-30 00:00:00-05:00,224.0,232.1999969482422,222.7866668701172,231.5933380126953,128538000,0.0,0.0,220.11476135253906,215.7933329264323
2020-12-31 00:00:00-05:00,233.3300018310547,239.57333374023438,230.3733367919922,235.22332763671875,148949700,0.0,0.0,222.77238028390067,218.04199930826823
2021-01-04 00:00:00-05:00,239.82000732421875,248.163330078125,239.06333923339844,243.2566680908203,145914600,0.0,0.0,227.03095136369978,220.3242218017578
2021-01-05 00:00:00-05:00,241.22000122070312,246.94667053222656,239.73333740234375,245.0366668701172,96735600,0.0,0.0,231.27523803710938,223.10466613769532
2021-01-06 00:00:00-05:00,252.8300018310547,258.0,249.6999969482422,251.9933319091797,134100000,0.0,0.0,235.7614288330078,225.68577677408854
2021-01-07 00:00:00-05:00,259.2099914550781,272.3299865722656,258.3999938964844,272.0133361816406,154496700,0.0,0.0,243.01619175502233,229.7477773030599
2021-01-08 00:00:00-05:00,285.3333435058594,294.8299865722656,279.46331787109375,293.3399963378906,225166500,0.0,0.0,253.20809500558036,235.46444396972657
2021-01-11 00:00:00-05:00,283.1333312988281,284.80999755859375,267.8733215332031,270.39666748046875,177904800,0.0,0.0,258.75142778669084,238.91533304850262
2021-01-12 00:00:00-05:00,277.0,289.3333435058594,275.7799987792969,283.14666748046875,138812100,0.0,0.0,265.59761919294084,242.3473327636719
2021-01-13 00:00:00-05:00,284.2533264160156,286.8233337402344,277.3333435058594,284.8033447265625,99937500,0.0,0.0,271.5328587123326,246.89288940429688
2021-01-14 00:00:00-05:00,281.1300048828125,287.6666564941406,279.5833435058594,281.6666564941406,93798900,0.0,0.0,276.7657143729074,251.44088846842448
2021-01-15 00:00:00-05:00,284.0,286.6333312988281,273.0333251953125,275.38665771484375,116332800,0.0,0.0,280.1076180594308,255.44488830566405
2021-01-19 00:00:00-05:00,279.26666259765625,283.3333435058594,277.6666564941406,281.51666259765625,76101000,0.0,0.0,281.4652361188616,259.5066660563151
2021-01-20 00:00:00-05:00,286.2466735839844,286.5,279.09332275390625,283.48333740234375,76997700,0.0,0.0,280.05714198521207,263.6568888346354
2021-01-21 00:00:00-05:00,285.0,285.239990234375,280.47332763671875,281.663330078125,61563300,0.0,0.0,281.66666521344865,267.63466593424477
2021-01-22 00:00:00-05:00,278.10333251953125,282.6666564941406,276.2066650390625,282.21331787109375,60199500,0.0,0.0,281.53332955496654,271.00933125813805
2021-01-25 00:00:00-05:00,285.0,300.1333312988281,279.6066589355469,293.6000061035156,123520200,0.0,0.0,282.7899954659598,274.90110982259114
2021-01-26 00:00:00-05:00,297.1266784667969,298.6333312988281,290.5333251953125,294.36334228515625,69394800,0.0,0.0,284.6038077218192,278.3082214355469
2021-01-27 00:00:00-05:00,290.1166687011719,297.1666564941406,286.2200012207031,288.0533447265625,82002000,0.0,0.0,286.41333443777904,281.1759999593099
2021-01-28 00:00:00-05:00,273.3333435058594,282.6666564941406,267.0,278.4766540527344,79134000,0.0,0.0,285.9790475027902,282.9415547688802
2021-01-29 00:00:00-05:00,276.6666564941406,280.8033447265625,260.0333251953125,264.510009765625,104972400,0.0,0.0,283.26857212611606,282.4413330078125
2021-02-01 00:00:00-05:00,271.42999267578125,280.6666564941406,265.1866760253906,279.9366760253906,76174200,0.0,0.0,283.0219072614397,281.5477783203125
2021-02-02 00:00:00-05:00,281.55999755859375,293.5,280.73333740234375,290.92999267578125,73038600,0.0,0.0,284.2671465192522,282.9166666666667
2021-02-03 00:00:00-05:00,292.3399963378906,292.6933288574219,284.35333251953125,284.89666748046875,55030500,0.0,0.0,283.0238124302455,283.03333333333336
2021-02-04 00:00:00-05:00,285.0,285.5,277.8066711425781,283.3299865722656,47438100,0.0,0.0,281.44761875697543,282.9351094563802
2021-02-05 00:00:00-05:00,281.6666564941406,288.25665283203125,279.65667724609375,284.07666015625,55699800,0.0,0.0,280.87952096121654,283.0957763671875
2021-02-08 00:00:00-05:00,289.8900146484375,292.5899963378906,284.9166564941406,287.8066711425781,60485100,0.0,0.0,282.2123805454799,283.9237772623698
2021-02-09 00:00:00-05:00,285.0400085449219,286.6000061035156,280.5833435058594,283.1533203125,45473100,0.0,0.0,284.8757106236049,284.0328877766927
2021-02-10 00:00:00-05:00,281.21331787109375,281.6066589355469,266.67333984375,268.2733459472656,108648300,0.0,0.0,283.2095206124442,283.0188883463542
2021-02-11 00:00:00-05:00,270.8133239746094,276.6266784667969,267.24334716796875,270.5533447265625,64868400,0.0,0.0,280.29857090541293,282.27822265625
2021-02-12 00:00:00-05:00,267.086669921875,272.4433288574219,261.77667236328125,272.0400085449219,71304900,0.0,0.0,278.461905343192,281.6000020345052
