Date,Symbol,Name,Price,Change
2021-07-18 05:34:48.406841,BTC-USD,Bitcoin USD,"31,714.08",+0.8311%
2021-07-18 05:35:49.633496,BTC-USD,Bitcoin USD,"31,701.51",+0.7566%
2021-07-18 05:36:50.843482,BTC-USD,Bitcoin USD,"31,697.14",+0.725%
2021-07-18 05:37:51.846584,BTC-USD,Bitcoin USD,"31,691.77",+0.753%
2021-07-18 05:38:53.128501,BTC-USD,Bitcoin USD,"31,693.12",+0.7147%
2021-07-18 05:39:54.309162,BTC-USD,Bitcoin USD,"31,697.18",+0.5883%
2021-07-18 05:40:55.592259,BTC-USD,Bitcoin USD,"31,699.21",+0.4687%
2021-07-18 05:41:56.789118,BTC-USD,Bitcoin USD,"31,709.42",+0.258%
2021-07-18 05:42:57.774461,BTC-USD,Bitcoin USD,"31,715.27",-0.1824%
2021-07-18 05:43:59.002056,BTC-USD,Bitcoin USD,"31,730.81",-0.3161%
2021-07-18 05:45:00.283851,BTC-USD,Bitcoin USD,"31,733.14",-0.3668%
2021-07-18 05:46:01.771124,BTC-USD,Bitcoin USD,"31,738.60",-0.2504%
2021-07-18 05:47:03.066162,BTC-USD,Bitcoin USD,"31,735.26",-0.3503%
2021-07-18 05:48:04.318561,BTC-USD,Bitcoin USD,"31,717.73",-0.6833%
2021-07-18 05:49:05.563531,BTC-USD,Bitcoin USD,"31,718.05",-0.6266%
2021-07-18 05:50:06.754960,BTC-USD,Bitcoin USD,"31,716.86",-0.6039%
2021-07-18 05:51:08.003867,BTC-USD,Bitcoin USD,"31,704.37",-0.6581%
2021-07-18 05:52:09.168103,BTC-USD,Bitcoin USD,"31,710.40",-0.553%
2021-07-18 05:53:10.497071,BTC-USD,Bitcoin USD,"31,733.03",-0.4128%
2021-07-18 05:54:11.711743,BTC-USD,Bitcoin USD,"31,737.30",-0.2832%
2021-07-18 05:55:13.040134,BTC-USD,Bitcoin USD,"31,744.02",-0.2651%
2021-07-18 05:56:14.077625,BTC-USD,Bitcoin USD,"31,736.90",-0.3394%
2021-07-18 05:57:15.253276,BTC-USD,Bitcoin USD,"31,722.93",-0.4336%
2021-07-18 05:58:16.556411,BTC-USD,Bitcoin USD,"31,729.24",-0.1807%
2021-07-18 05:59:17.814401,BTC-USD,Bitcoin USD,"31,738.75",-0.052%
2021-07-18 06:00:19.062277,BTC-USD,Bitcoin USD,"31,738.75",-0.052%
2021-07-18 06:01:20.286287,BTC-USD,Bitcoin USD,"31,762.77",+0.1029%
2021-07-18 06:02:21.506037,BTC-USD,Bitcoin USD,"31,731.06",+0.2495%
2021-07-18 06:03:22.731817,BTC-USD,Bitcoin USD,"31,716.70",+0.1983%
2021-07-18 06:04:24.003953,BTC-USD,Bitcoin USD,"31,705.75",+0.1085%
2021-07-18 06:05:25.187164,BTC-USD,Bitcoin USD,"31,706.29",+0.118%
2021-07-18 06:06:26.421677,BTC-USD,Bitcoin USD,"31,715.04",+0.1614%
2021-07-18 06:07:27.726355,BTC-USD,Bitcoin USD,"31,697.44",+0.1838%
2021-07-18 06:08:28.935676,BTC-USD,Bitcoin USD,"31,688.36",+0.1398%
2021-07-18 06:09:30.129761,BTC-USD,Bitcoin USD,"31,687.03",+0.1182%
2021-07-18 06:10:31.388740,BTC-USD,Bitcoin USD,"31,691.06",+0.0485%
2021-07-18 06:11:32.576635,BTC-USD,Bitcoin USD,"31,700.35",+0.055%
2021-07-18 06:12:33.740582,BTC-USD,Bitcoin USD,"31,689.56",-0.0037%
2021-07-18 06:13:35.048643,BTC-USD,Bitcoin USD,"31,703.22",-0.0016%
2021-07-18 06:14:36.248061,BTC-USD,Bitcoin USD,"31,707.12",+0.0486%
2021-07-18 06:15:37.535659,BTC-USD,Bitcoin USD,"31,723.55",-0.0301%
2021-07-18 06:16:38.729720,BTC-USD,Bitcoin USD,"31,717.98",-0.0452%
2021-07-18 06:17:39.959527,BTC-USD,Bitcoin USD,"31,709.52",+0.0172%
2021-07-18 06:18:41.153737,BTC-USD,Bitcoin USD,"31,701.99",-0.0078%
2021-07-18 06:19:42.380773,BTC-USD,Bitcoin USD,"31,697.66",-0.1008%
2021-07-18 06:20:43.644984,BTC-USD,Bitcoin USD,"31,703.18",-0.1394%
2021-07-18 06:21:44.936854,BTC-USD,Bitcoin USD,"31,700.17",-0.1046%
2021-07-18 06:22:46.271796,BTC-USD,Bitcoin USD,"31,695.34",-0.0935%
2021-07-18 06:23:47.530683,BTC-USD,Bitcoin USD,"31,700.45",-0.0566%
2021-07-18 06:24:48.818495,BTC-USD,Bitcoin USD,"31,706.85",-0.0247%
2021-07-18 06:25:49.833300,BTC-USD,Bitcoin USD,"31,719.17",+0.0388%
2021-07-18 06:26:51.072475,BTC-USD,Bitcoin USD,"31,714.80",-0.0245%
2021-07-18 06:27:52.294881,BTC-USD,Bitcoin USD,"31,716.20",-0.1866%
2021-07-18 06:28:53.520959,BTC-USD,Bitcoin USD,"31,723.17",-0.1839%
2021-07-18 06:29:54.804445,BTC-USD,Bitcoin USD,"31,723.17",-0.1839%
2021-07-18 06:30:56.111680,BTC-USD,Bitcoin USD,"31,748.74",-0.1467%
2021-07-18 06:31:57.297109,BTC-USD,Bitcoin USD,"31,756.24",+0.0434%
2021-07-18 06:32:58.368721,BTC-USD,Bitcoin USD,"31,751.84",+0.1261%
2021-07-18 06:33:59.568249,BTC-USD,Bitcoin USD,"31,739.40",+0.1392%
2021-07-18 06:35:00.678447,BTC-USD,Bitcoin USD,"31,743.61",+0.1454%
2021-07-18 06:36:02.118746,BTC-USD,Bitcoin USD,"31,747.40",+0.1966%
2021-07-18 06:37:03.415400,BTC-USD,Bitcoin USD,"31,746.48",+0.1694%
2021-07-18 06:38:04.615169,BTC-USD,Bitcoin USD,"31,739.49",+0.2159%
2021-07-18 06:39:05.870025,BTC-USD,Bitcoin USD,"31,747.60",+0.2458%
2021-07-18 06:40:06.985430,BTC-USD,Bitcoin USD,"31,742.44",+0.1616%
2021-07-18 06:41:08.174729,BTC-USD,Bitcoin USD,"31,761.24",+0.216%
2021-07-18 06:42:09.420776,BTC-USD,Bitcoin USD,"31,761.24",+0.216%
2021-07-18 06:43:10.695909,BTC-USD,Bitcoin USD,"31,789.72",+0.2701%
2021-07-18 06:44:11.904419,BTC-USD,Bitcoin USD,"31,786.23",+0.2186%
2021-07-18 06:45:13.132493,BTC-USD,Bitcoin USD,"31,786.46",+0.2472%
2021-07-18 06:46:14.380004,BTC-USD,Bitcoin USD,"31,777.87",+0.2818%
2021-07-18 06:47:15.773595,BTC-USD,Bitcoin USD,"31,775.12",+0.3619%
2021-07-18 06:48:16.959442,BTC-USD,Bitcoin USD,"31,803.16",+0.5063%
2021-07-18 06:49:18.201465,BTC-USD,Bitcoin USD,"31,836.00",+0.5581%
2021-07-18 06:50:19.429570,BTC-USD,Bitcoin USD,"31,842.82",+0.5553%
2021-07-18 06:51:20.652914,BTC-USD,Bitcoin USD,"31,836.34",+0.5718%
2021-07-18 06:52:21.833642,BTC-USD,Bitcoin USD,"31,823.93",+0.4861%
2021-07-18 06:53:23.060120,BTC-USD,Bitcoin USD,"31,818.65",+0.449%
2021-07-18 06:54:23.991358,BTC-USD,Bitcoin USD,"31,801.42",+0.4625%
2021-07-18 06:55:25.311466,BTC-USD,Bitcoin USD,"31,810.68",+0.4578%
2021-07-18 06:56:26.585938,BTC-USD,Bitcoin USD,"31,808.01",+0.5117%
2021-07-18 06:57:27.874663,BTC-USD,Bitcoin USD,"31,785.41",+0.4423%
2021-07-18 06:58:28.962149,BTC-USD,Bitcoin USD,"31,777.19",+0.3511%
2021-07-18 06:59:30.225327,BTC-USD,Bitcoin USD,"31,754.98",+0.3285%
2021-07-18 07:00:31.421693,BTC-USD,Bitcoin USD,"31,742.06",+0.3469%
2021-07-18 07:01:32.610846,BTC-USD,Bitcoin USD,"31,745.98",+0.3174%
2021-07-18 07:02:34.123068,BTC-USD,Bitcoin USD,"31,712.16",+0.259%
2021-07-18 07:03:35.350671,BTC-USD,Bitcoin USD,"31,704.47",+0.3113%
2021-07-18 07:04:36.468480,BTC-USD,Bitcoin USD,"31,699.72",+0.294%
2021-07-18 07:05:37.711707,BTC-USD,Bitcoin USD,"31,686.44",+0.2617%
2021-07-18 07:06:38.976086,BTC-USD,Bitcoin USD,"31,663.15",+0.1558%
2021-07-18 07:07:40.218803,BTC-USD,Bitcoin USD,"31,671.24",+0.2298%
2021-07-18 07:08:41.444432,BTC-USD,Bitcoin USD,"31,680.91",+0.3552%
2021-07-18 07:09:42.753166,BTC-USD,Bitcoin USD,"31,690.34",+0.4774%
2021-07-18 07:10:43.821190,BTC-USD,Bitcoin USD,"31,692.10",+0.5979%
2021-07-18 07:11:45.057698,BTC-USD,Bitcoin USD,"31,667.82",+0.5978%
2021-07-18 07:12:46.346360,BTC-USD,Bitcoin USD,"31,648.82",+0.5188%
2021-07-18 07:13:47.550492,BTC-USD,Bitcoin USD,"31,651.02",+0.6066%
2021-07-18 07:14:48.845364,BTC-USD,Bitcoin USD,"31,618.32",+0.6309%
2021-07-18 07:15:50.062425,BTC-USD,Bitcoin USD,"31,614.45",+0.8363%
2021-07-18 07:16:51.336430,BTC-USD,Bitcoin USD,"31,614.61",+0.9207%
2021-07-18 07:17:52.542039,BTC-USD,Bitcoin USD,"31,614.61",+0.9207%
2021-07-18 07:18:53.799654,BTC-USD,Bitcoin USD,"31,620.37",+0.8761%
2021-07-18 07:42:59.320208,BTC-USD,Bitcoin USD,"31,682.07",+0.9958%
