Date,Symbol,Name,Price,Change
2021-07-18 05:51:08.253855,ETH-USD,Ethereum USD,"1,961.45",+2.8354%
2021-07-18 05:52:09.433718,ETH-USD,Ethereum USD,"1,962.56",+2.8488%
2021-07-18 05:53:10.731434,ETH-USD,Ethereum USD,"1,965.66",+3.0068%
2021-07-18 05:54:12.008613,ETH-USD,Ethereum USD,"1,965.03",+3.1591%
2021-07-18 05:55:13.258873,ETH-USD,Ethereum USD,"1,965.35",+3.2673%
2021-07-18 05:56:14.327617,ETH-USD,Ethereum USD,"1,963.83",+3.139%
2021-07-18 05:57:15.518889,ETH-USD,Ethereum USD,"1,965.10",+3.352%
2021-07-18 05:58:16.806402,ETH-USD,Ethereum USD,"1,965.12",+3.3811%
2021-07-18 05:59:18.048771,ETH-USD,Ethereum USD,"1,966.53",+3.5542%
2021-07-18 06:00:19.312267,ETH-USD,Ethereum USD,"1,966.53",+3.5542%
2021-07-18 06:01:20.536277,ETH-USD,Ethereum USD,"1,968.24",+3.7159%
2021-07-18 06:02:21.802900,ETH-USD,Ethereum USD,"1,965.99",+3.8362%
2021-07-18 06:03:22.966181,ETH-USD,Ethereum USD,"1,966.16",+3.9294%
2021-07-18 06:04:24.253948,ETH-USD,Ethereum USD,"1,965.03",+3.8078%
2021-07-18 06:05:25.452777,ETH-USD,Ethereum USD,"1,966.33",+3.9443%
2021-07-18 06:06:26.702921,ETH-USD,Ethereum USD,"1,967.44",+3.9938%
2021-07-18 06:07:27.960720,ETH-USD,Ethereum USD,"1,965.55",+3.9726%
2021-07-18 06:08:29.170042,ETH-USD,Ethereum USD,"1,966.11",+3.9453%
2021-07-18 06:09:30.395374,ETH-USD,Ethereum USD,"1,965.77",+3.9955%
2021-07-18 06:10:31.638730,ETH-USD,Ethereum USD,"1,966.03",+3.8952%
2021-07-18 06:11:32.764131,ETH-USD,Ethereum USD,"1,966.88",+3.8709%
2021-07-18 06:12:33.974939,ETH-USD,Ethereum USD,"1,965.38",+3.7305%
2021-07-18 06:13:35.283009,ETH-USD,Ethereum USD,"1,966.25",+3.7475%
2021-07-18 06:14:36.482426,ETH-USD,Ethereum USD,"1,967.11",+3.8103%
2021-07-18 06:15:37.754399,ETH-USD,Ethereum USD,"1,968.84",+3.8448%
2021-07-18 06:16:38.964085,ETH-USD,Ethereum USD,"1,967.54",+3.832%
2021-07-18 06:17:40.225143,ETH-USD,Ethereum USD,"1,966.02",+3.8157%
2021-07-18 06:18:41.388096,ETH-USD,Ethereum USD,"1,965.45",+3.8219%
2021-07-18 06:19:42.646389,ETH-USD,Ethereum USD,"1,965.59",+3.7848%
2021-07-18 06:20:43.941851,ETH-USD,Ethereum USD,"1,965.29",+3.694%
2021-07-18 06:21:45.202469,ETH-USD,Ethereum USD,"1,965.19",+3.7347%
2021-07-18 06:22:46.568660,ETH-USD,Ethereum USD,"1,964.48",+3.7172%
2021-07-18 06:23:47.765049,ETH-USD,Ethereum USD,"1,963.43",+3.7232%
2021-07-18 06:24:49.052859,ETH-USD,Ethereum USD,"1,963.79",+3.7886%
2021-07-18 06:25:50.098910,ETH-USD,Ethereum USD,"1,963.26",+3.8153%
2021-07-18 06:26:51.306840,ETH-USD,Ethereum USD,"1,962.49",+3.7257%
2021-07-18 06:27:52.513625,ETH-USD,Ethereum USD,"1,962.67",+3.636%
2021-07-18 06:28:53.755323,ETH-USD,Ethereum USD,"1,962.93",+3.6517%
2021-07-18 06:29:55.148182,ETH-USD,Ethereum USD,"1,962.93",+3.6517%
2021-07-18 06:30:56.330421,ETH-USD,Ethereum USD,"1,965.04",+3.6796%
2021-07-18 06:31:57.500225,ETH-USD,Ethereum USD,"1,966.45",+3.8573%
2021-07-18 06:32:58.587462,ETH-USD,Ethereum USD,"1,966.35",+3.9174%
2021-07-18 06:33:59.786993,ETH-USD,Ethereum USD,"1,964.61",+3.8957%
2021-07-18 06:35:00.990939,ETH-USD,Ethereum USD,"1,965.03",+3.9369%
2021-07-18 06:36:02.384367,ETH-USD,Ethereum USD,"1,964.91",+3.978%
2021-07-18 06:37:03.618516,ETH-USD,Ethereum USD,"1,962.68",+3.8655%
2021-07-18 06:38:04.861594,ETH-USD,Ethereum USD,"1,961.89",+3.8957%
2021-07-18 06:39:06.088754,ETH-USD,Ethereum USD,"1,962.62",+3.9125%
2021-07-18 06:40:07.204165,ETH-USD,Ethereum USD,"1,961.74",+3.8409%
2021-07-18 06:41:08.424723,ETH-USD,Ethereum USD,"1,963.79",+3.944%
2021-07-18 06:42:09.702018,ETH-USD,Ethereum USD,"1,963.79",+3.944%
2021-07-18 06:43:10.914650,ETH-USD,Ethereum USD,"1,965.52",+3.9648%
2021-07-18 06:44:12.154409,ETH-USD,Ethereum USD,"1,965.73",+3.9653%
2021-07-18 06:45:13.366857,ETH-USD,Ethereum USD,"1,965.87",+4.0485%
2021-07-18 06:46:14.645618,ETH-USD,Ethereum USD,"1,965.49",+4.0825%
2021-07-18 06:47:16.039213,ETH-USD,Ethereum USD,"1,966.52",+4.2127%
2021-07-18 06:48:17.225059,ETH-USD,Ethereum USD,"1,969.21",+4.4056%
2021-07-18 06:49:18.435831,ETH-USD,Ethereum USD,"1,970.05",+4.4019%
2021-07-18 06:50:19.663936,ETH-USD,Ethereum USD,"1,971.20",+4.4508%
2021-07-18 06:51:20.887281,ETH-USD,Ethereum USD,"1,971.65",+4.5378%
2021-07-18 06:52:22.083632,ETH-USD,Ethereum USD,"1,971.74",+4.5056%
2021-07-18 06:53:23.263237,ETH-USD,Ethereum USD,"1,971.16",+4.502%
2021-07-18 06:54:24.241348,ETH-USD,Ethereum USD,"1,969.57",+4.5209%
2021-07-18 06:55:25.577083,ETH-USD,Ethereum USD,"1,970.03",+4.4857%
2021-07-18 06:56:26.835928,ETH-USD,Ethereum USD,"1,970.66",+4.566%
2021-07-18 06:57:28.093406,ETH-USD,Ethereum USD,"1,968.41",+4.441%
2021-07-18 06:58:29.227764,ETH-USD,Ethereum USD,"1,967.90",+4.3934%
2021-07-18 06:59:30.459691,ETH-USD,Ethereum USD,"1,965.60",+4.3242%
2021-07-18 07:00:31.671682,ETH-USD,Ethereum USD,"1,964.26",+4.34%
2021-07-18 07:01:32.907708,ETH-USD,Ethereum USD,"1,963.47",+4.2347%
2021-07-18 07:02:34.357437,ETH-USD,Ethereum USD,"1,960.75",+4.232%
2021-07-18 07:03:35.569410,ETH-USD,Ethereum USD,"1,959.81",+4.2673%
2021-07-18 07:04:36.765343,ETH-USD,Ethereum USD,"1,957.96",+4.2194%
2021-07-18 07:05:37.961695,ETH-USD,Ethereum USD,"1,957.54",+4.1479%
2021-07-18 07:06:39.210456,ETH-USD,Ethereum USD,"1,955.11",+4.0544%
2021-07-18 07:07:40.484412,ETH-USD,Ethereum USD,"1,957.08",+4.2519%
2021-07-18 07:08:41.678796,ETH-USD,Ethereum USD,"1,958.66",+4.4126%
2021-07-18 07:09:42.987534,ETH-USD,Ethereum USD,"1,959.28",+4.4735%
2021-07-18 07:10:44.071185,ETH-USD,Ethereum USD,"1,959.37",+4.5981%
2021-07-18 07:11:45.292062,ETH-USD,Ethereum USD,"1,957.49",+4.4837%
2021-07-18 07:12:46.580727,ETH-USD,Ethereum USD,"1,956.00",+4.3363%
2021-07-18 07:13:47.784858,ETH-USD,Ethereum USD,"1,956.99",+4.5123%
2021-07-18 07:14:49.095358,ETH-USD,Ethereum USD,"1,954.41",+4.59%
2021-07-18 07:15:50.328040,ETH-USD,Ethereum USD,"1,953.69",+4.6578%
2021-07-18 07:16:51.586419,ETH-USD,Ethereum USD,"1,953.55",+4.7529%
2021-07-18 07:17:52.792031,ETH-USD,Ethereum USD,"1,953.55",+4.7529%
2021-07-18 07:18:54.034020,ETH-USD,Ethereum USD,"1,955.79",+4.8533%
2021-07-18 07:42:59.568058,ETH-USD,Ethereum USD,"1,960.31",+5.0372%
2021-07-18 20:46:31.578711,ETH-USD,Ethereum USD,"1,895.64",-0.2302%
2021-07-18 20:51:57.038479,ETH-USD,Ethereum USD,"1,904.97",+0.4548%
2021-07-18 20:57:42.623017,ETH-USD,Ethereum USD,"1,898.41",-0.1495%
2021-07-18 20:58:46.204730,ETH-USD,Ethereum USD,"1,896.84",-0.1458%
2021-07-18 21:01:47.834999,ETH-USD,Ethereum USD,"1,893.05",-0.3758%
2021-07-18 21:04:38.168717,ETH-USD,Ethereum USD,"1,891.16",-0.4476%
2021-07-19 21:34:34.514698,ETH-USD,Ethereum USD,"1,825.59",-3.8415%
2021-07-20 08:03:33.793008,ETH-USD,Ethereum USD,"1,759.57",-5.5948%
2021-07-20 08:04:35.889847,ETH-USD,Ethereum USD,"1,761.04",-5.5533%
2021-07-20 08:05:37.351663,ETH-USD,Ethereum USD,"1,761.53",-5.5897%
2021-07-20 08:06:38.707877,ETH-USD,Ethereum USD,"1,761.84",-5.6111%
2021-07-20 08:07:40.337804,ETH-USD,Ethereum USD,"1,758.00",-5.8584%
2021-07-20 08:08:45.729309,ETH-USD,Ethereum USD,"1,758.00",-5.8584%
2021-07-20 08:09:47.137914,ETH-USD,Ethereum USD,"1,755.26",-6.0375%
2021-07-20 08:10:48.461836,ETH-USD,Ethereum USD,"1,753.43",-6.1053%
2021-07-20 08:11:49.837294,ETH-USD,Ethereum USD,"1,752.79",-6.1259%
2021-07-20 08:12:51.246923,ETH-USD,Ethereum USD,"1,751.51",-6.2724%
2021-07-20 08:13:52.751936,ETH-USD,Ethereum USD,"1,755.77",-6.146%
2021-07-20 08:14:54.201491,ETH-USD,Ethereum USD,"1,753.05",-6.2137%
2021-07-20 08:15:55.633533,ETH-USD,Ethereum USD,"1,751.75",-6.3863%
2021-07-20 08:16:57.033211,ETH-USD,Ethereum USD,"1,750.44",-6.5674%
2021-07-20 08:17:58.402089,ETH-USD,Ethereum USD,"1,749.98",-6.5251%
2021-07-20 08:18:59.793845,ETH-USD,Ethereum USD,"1,749.02",-6.5086%
2021-07-20 08:20:01.309378,ETH-USD,Ethereum USD,"1,749.02",-6.5086%
2021-07-20 08:21:02.672669,ETH-USD,Ethereum USD,"1,748.78",-6.4244%
2021-07-20 08:22:03.964547,ETH-USD,Ethereum USD,"1,749.58",-6.3952%
2021-07-20 08:23:06.070263,ETH-USD,Ethereum USD,"1,748.82",-6.3541%
2021-07-20 08:24:08.131708,ETH-USD,Ethereum USD,"1,748.68",-6.3474%
2021-07-20 08:25:09.652773,ETH-USD,Ethereum USD,"1,750.87",-6.1388%
2021-07-20 08:26:11.755053,ETH-USD,Ethereum USD,"1,750.99",-6.0863%
2021-07-20 08:27:15.809481,ETH-USD,Ethereum USD,"1,751.57",-6.0663%
2021-07-20 08:28:18.007925,ETH-USD,Ethereum USD,"1,751.93",-6.0866%
2021-07-20 08:29:19.920707,ETH-USD,Ethereum USD,"1,751.95",-6.1382%
2021-07-20 08:30:22.152831,ETH-USD,Ethereum USD,"1,749.62",-6.2691%
2021-07-20 08:31:24.608500,ETH-USD,Ethereum USD,"1,745.25",-6.5637%
2021-07-20 08:32:29.471664,ETH-USD,Ethereum USD,"1,745.25",-6.5637%
2021-07-20 08:33:31.507273,ETH-USD,Ethereum USD,"1,750.69",-6.1685%
2021-07-20 08:34:33.322630,ETH-USD,Ethereum USD,"1,750.87",-6.0502%
2021-07-20 08:35:35.139124,ETH-USD,Ethereum USD,"1,748.57",-6.1326%
2021-07-20 08:36:36.769170,ETH-USD,Ethereum USD,"1,750.57",-6.0621%
2021-07-20 08:37:38.596446,ETH-USD,Ethereum USD,"1,753.49",-5.9489%
2021-07-20 08:38:40.156559,ETH-USD,Ethereum USD,"1,755.58",-5.8242%
2021-07-20 08:39:41.641199,ETH-USD,Ethereum USD,"1,754.62",-5.986%
2021-07-20 08:40:43.246642,ETH-USD,Ethereum USD,"1,754.25",-6.0497%
2021-07-20 08:41:44.665050,ETH-USD,Ethereum USD,"1,757.12",-6.0662%
2021-07-20 08:42:46.360198,ETH-USD,Ethereum USD,"1,757.61",-6.0102%
2021-07-20 08:43:48.290928,ETH-USD,Ethereum USD,"1,757.60",-5.9715%
2021-07-20 08:44:50.503652,ETH-USD,Ethereum USD,"1,757.74",-5.9266%
2021-07-20 08:45:52.413816,ETH-USD,Ethereum USD,"1,754.88",-6.057%
2021-07-20 08:46:54.170115,ETH-USD,Ethereum USD,"1,754.93",-6.0441%
2021-07-20 08:47:56.000810,ETH-USD,Ethereum USD,"1,754.93",-6.0441%
2021-07-20 08:48:57.946402,ETH-USD,Ethereum USD,"1,752.39",-6.1224%
2021-07-20 08:50:00.070572,ETH-USD,Ethereum USD,"1,755.22",-5.8943%
2021-07-20 08:51:02.460616,ETH-USD,Ethereum USD,"1,752.91",-5.9898%
2021-07-20 08:52:04.973916,ETH-USD,Ethereum USD,"1,752.42",-6.0496%
2021-07-20 08:53:06.886905,ETH-USD,Ethereum USD,"1,754.56",-5.9495%
2021-07-20 08:54:08.743966,ETH-USD,Ethereum USD,"1,755.89",-5.8279%
2021-07-20 08:55:10.617261,ETH-USD,Ethereum USD,"1,756.96",-5.7141%
2021-07-20 08:56:12.328007,ETH-USD,Ethereum USD,"1,759.51",-5.5975%
2021-07-20 08:57:13.703763,ETH-USD,Ethereum USD,"1,760.69",-5.5583%
2021-07-21 11:35:25.511122,ETH-USD,Ethereum USD,"1,920.90",+9.2585%
2021-07-21 11:36:30.733241,ETH-USD,Ethereum USD,"1,921.77",+9.261%
2021-07-21 11:37:33.175281,ETH-USD,Ethereum USD,"1,918.76",+9.1647%
2021-07-21 11:38:37.016794,ETH-USD,Ethereum USD,"1,918.76",+9.1647%
2021-07-21 11:39:41.999707,ETH-USD,Ethereum USD,"1,920.59",+9.3767%
2021-07-21 11:40:44.872100,ETH-USD,Ethereum USD,"1,921.47",+9.3692%
2021-07-21 11:41:46.698133,ETH-USD,Ethereum USD,"1,923.30",+9.3355%
2021-07-21 11:42:48.377979,ETH-USD,Ethereum USD,"1,923.30",+9.3355%
2021-07-21 11:43:50.173356,ETH-USD,Ethereum USD,"1,925.76",+9.6884%
2021-07-21 11:44:51.922764,ETH-USD,Ethereum USD,"1,925.81",+9.6199%
2021-07-21 11:45:53.881602,ETH-USD,Ethereum USD,"1,926.67",+9.5903%
2021-07-21 11:46:55.705473,ETH-USD,Ethereum USD,"1,926.87",+9.5819%
2021-07-21 11:47:59.527282,ETH-USD,Ethereum USD,"1,925.09",+9.5741%
2021-07-21 11:49:09.251913,ETH-USD,Ethereum USD,"1,924.02",+9.6248%
2021-07-21 11:50:10.877641,ETH-USD,Ethereum USD,"1,925.38",+9.6773%
2021-07-21 11:51:12.311572,ETH-USD,Ethereum USD,"1,924.94",+9.3973%
2021-07-21 11:52:13.537864,ETH-USD,Ethereum USD,"1,924.94",+9.3973%
2021-07-21 11:53:14.940137,ETH-USD,Ethereum USD,"1,926.85",+9.4109%
2021-07-21 11:54:16.721708,ETH-USD,Ethereum USD,"1,930.35",+9.6015%
2021-07-21 11:55:18.031027,ETH-USD,Ethereum USD,"1,927.91",+9.4987%
2021-07-21 11:56:19.259700,ETH-USD,Ethereum USD,"1,930.94",+9.4711%
2021-07-21 11:57:20.515971,ETH-USD,Ethereum USD,"1,930.94",+9.4711%
2021-07-21 11:58:21.593887,ETH-USD,Ethereum USD,"1,931.61",+9.6186%
2021-07-21 11:59:22.741296,ETH-USD,Ethereum USD,"1,931.61",+9.6186%
2021-07-21 12:00:23.976009,ETH-USD,Ethereum USD,"1,932.58",+9.3527%
2021-07-21 12:01:25.352800,ETH-USD,Ethereum USD,"1,934.67",+9.5039%
2021-07-21 12:02:26.689958,ETH-USD,Ethereum USD,"1,933.08",+9.5497%
2021-07-21 12:03:27.869594,ETH-USD,Ethereum USD,"1,933.08",+9.5497%
2021-07-21 12:04:29.034595,ETH-USD,Ethereum USD,"1,931.78",+9.4541%
2021-07-21 12:05:30.997689,ETH-USD,Ethereum USD,"1,929.88",+9.2825%
2021-07-21 12:06:34.046165,ETH-USD,Ethereum USD,"1,929.88",+9.2825%
2021-07-21 12:07:35.097715,ETH-USD,Ethereum USD,"1,932.04",+9.4664%
2021-07-21 12:08:36.175721,ETH-USD,Ethereum USD,"1,932.04",+9.4664%
2021-07-21 12:09:37.318824,ETH-USD,Ethereum USD,"1,938.12",+9.5989%
2021-07-21 12:10:38.430637,ETH-USD,Ethereum USD,"1,940.67",+9.9202%
2021-07-21 12:11:39.537663,ETH-USD,Ethereum USD,"1,939.52",+9.8004%
2021-07-21 12:12:40.639870,ETH-USD,Ethereum USD,"1,942.78",+9.9514%
2021-07-21 12:13:41.631448,ETH-USD,Ethereum USD,"1,941.28",+9.8809%
2021-07-21 12:14:42.678838,ETH-USD,Ethereum USD,"1,940.33",+9.6157%
2021-07-21 12:15:43.675517,ETH-USD,Ethereum USD,"1,939.69",+9.1735%
2021-07-21 12:16:44.634442,ETH-USD,Ethereum USD,"1,939.75",+9.3896%
2021-07-21 12:17:45.564713,ETH-USD,Ethereum USD,"1,940.10",+9.4669%
2021-07-21 12:18:46.651749,ETH-USD,Ethereum USD,"1,941.89",+9.725%
2021-07-21 12:19:47.605196,ETH-USD,Ethereum USD,"1,944.00",+9.7323%
2021-07-21 12:20:48.584342,ETH-USD,Ethereum USD,"1,942.98",+9.6534%
2021-07-21 12:21:49.521332,ETH-USD,Ethereum USD,"1,943.39",+9.6741%
2021-07-21 12:22:50.450764,ETH-USD,Ethereum USD,"1,943.07",+9.7454%
2021-07-21 12:23:51.448203,ETH-USD,Ethereum USD,"1,944.95",+9.7596%
2021-07-21 12:24:52.531525,ETH-USD,Ethereum USD,"1,944.49",+9.7814%
2021-07-21 12:25:53.464945,ETH-USD,Ethereum USD,"1,948.26",+10.0006%
2021-07-21 12:26:54.395975,ETH-USD,Ethereum USD,"1,947.65",+9.4729%
2021-07-21 12:27:55.378426,ETH-USD,Ethereum USD,"1,947.65",+9.4729%
2021-07-21 12:28:56.468371,ETH-USD,Ethereum USD,"1,944.55",+8.9078%
2021-07-21 12:29:58.655353,ETH-USD,Ethereum USD,"1,946.07",+8.799%
2021-07-21 12:31:00.265834,ETH-USD,Ethereum USD,"1,946.07",+8.799%
2021-07-21 12:32:01.802154,ETH-USD,Ethereum USD,"1,949.68",+8.1019%
2021-07-21 12:33:05.619190,ETH-USD,Ethereum USD,"1,948.01",+8.0771%
2021-07-21 12:34:07.242182,ETH-USD,Ethereum USD,"1,948.01",+8.0771%
2021-07-21 12:35:08.721048,ETH-USD,Ethereum USD,"1,944.76",+7.8802%
2021-07-21 12:36:10.263825,ETH-USD,Ethereum USD,"1,946.86",+7.9143%
2021-07-21 12:37:11.790937,ETH-USD,Ethereum USD,"1,945.61",+7.981%
2021-07-21 12:38:13.212249,ETH-USD,Ethereum USD,"1,945.61",+7.981%
2021-07-21 12:39:14.663354,ETH-USD,Ethereum USD,"1,948.13",+8.5104%
2021-07-21 12:40:16.476679,ETH-USD,Ethereum USD,"1,948.13",+8.5104%
2021-07-21 12:41:18.272412,ETH-USD,Ethereum USD,"1,942.09",+7.8073%
